InvoiceID,CustomerID,CreditCard,SupervisorID,Quantity,Price,Freight,OrderDate
10347,IQ36,2010-9382-1313-1897,sup85,93,32.72,28.77,2020-09-20
10348,AZ05,6180-0756-1005-5659,sup36,83,33.32,17.16,2020-09-06
10349,GZ16,0580-8504-9356-8963,sup30,18,92.6,14.02,2020-09-10
10350,OG66,0366-1297-6574-7177,sup84,57,30.05,10.42,2020-09-26
10351,SX24,3201-4463-4020-1237,sup00,36,43.92,11.03,2020-10-06
10352,JX28,0074-4661-2027-8715,sup16,30,83.57,19.43,2020-09-23
10353,BC84,7704-2428-0823-1522,sup14,41,41.46,16.27,2020-10-11
10354,QR09,2043-2234-1110-5403,sup96,83,79.08,26.61,2020-08-17
10355,NX67,5415-7149-9545-4984,sup28,64,28.76,10.3,2020-08-17
10356,ZF70,7888-7315-6918-6765,sup31,46,36.69,13.69,2020-08-28
10357,SW26,9117-9459-1401-5303,sup18,40,44.81,12.27,2020-08-21
10358,RQ93,5650-1729-2793-0572,sup31,99,50.8,29.61,2020-09-30
10359,XY86,1441-2597-1796-3404,sup44,80,63.99,11.59,2020-09-27
10360,EB57,7763-1231-9471-6502,sup20,3,45.56,14.35,2020-09-04
10361,DK46,7411-2877-9047-4197,sup31,99,57.32,29.66,2020-10-03
10362,YC82,8474-0977-2749-2358,sup59,100,27.6,16.62,2020-09-02
10363,FJ55,1454-1057-0505-5612,sup39,63,76.78,21.08,2020-09-11
10364,PD74,1436-9888-2072-0418,sup04,18,57.63,27.55,2020-09-14
10365,GM20,7912-9638-9562-6104,sup16,25,36.93,27.96,2020-10-12
10366,HA42,1873-2077-2700-7028,sup13,34,27.71,18.11,2020-09-22
10367,OT45,7627-9722-0513-7213,sup58,62,76.29,29.4,2020-09-19
10368,HT86,2525-6805-4744-4441,sup55,61,22.02,16.89,2020-10-05
10369,UM44,2419-7907-8632-0110,sup67,70,34.25,29.65,2020-10-09
10370,DG28,7709-9296-0518-4519,sup45,62,74.64,19.66,2020-09-23
10371,MX52,6789-2656-7398-0580,sup46,88,91.09,18.05,2020-09-01
10372,IW36,2653-1826-5200-2419,sup47,80,24.88,26.24,2020-08-31
10373,FA56,1703-7348-9155-7112,sup90,51,29.14,19.13,2020-09-22
10374,ID66,5875-9199-3603-8414,sup33,26,94.67,16.6,2020-09-23
10375,BE34,6724-5501-3729-4702,sup31,96,94.36,24.09,2020-10-13
10376,RV95,3923-4173-0416-3768,sup79,92,52.37,10.49,2020-09-05
10377,JN54,3175-4923-7931-3692,sup18,86,27.69,10.59,2020-08-24
10378,KH24,8272-5448-0025-2441,sup96,65,71.6,14.69,2020-10-13
10379,CP23,3199-1213-3486-7386,sup32,55,96.89,13.19,2020-09-03
10380,GB30,7957-9634-0389-0425,sup90,30,35.68,24.41,2020-08-18
10381,BH21,6647-7833-3924-9549,sup27,100,46.88,18.63,2020-10-04
10382,CA51,7494-8022-8892-4306,sup81,69,72.99,21.85,2020-09-29
10383,PZ35,0058-3764-8198-6562,sup41,92,93.3,18.51,2020-10-05
10384,FL90,0773-9468-7971-5184,sup48,32,52.27,14.84,2020-09-22
10385,YN91,9010-6529-6743-8669,sup84,76,91.16,26.79,2020-10-06
10386,UJ87,7255-6909-1672-4057,sup06,35,99.03,15.69,2020-10-02
10387,MP11,1626-3128-2393-0704,sup15,56,62.58,20.63,2020-09-30
10388,NW92,6557-0246-9566-8295,sup07,60,89.38,15.7,2020-10-11
10389,QO49,1784-7414-2510-2542,sup17,70,84.49,13.16,2020-09-11
10390,QG86,9186-8569-8558-0443,sup38,82,89.7,29.69,2020-09-08
10391,QD13,6076-0682-2122-9865,sup43,52,70.14,25.29,2020-09-11
10392,JK22,2930-3154-8473-3890,sup57,49,85.47,25.03,2020-08-27
10393,VR80,6939-1294-6772-2948,sup40,13,28.11,28.65,2020-09-21
10394,EI94,9422-2724-8279-8837,sup47,63,52.4,29.76,2020-09-01
10395,PZ26,5798-5468-5112-1071,sup18,58,25.19,18.31,2020-10-04
10396,BI88,9058-5482-4765-0261,sup53,42,51.01,27.99,2020-09-05
10397,OR58,2435-1639-6942-9632,sup15,84,24.23,25.14,2020-08-14
10398,KQ98,9855-1114-9357-2664,sup16,56,78.57,29.46,2020-09-19
10399,LC45,2727-3728-7839-7101,sup42,95,84.13,18.58,2020-10-08
10400,AF94,5695-0789-1888-0285,sup65,36,62.59,27.46,2020-09-11
10401,QL84,5152-0679-4082-6793,sup71,33,45.09,18.33,2020-09-20
10402,OR75,1344-2475-5494-4442,sup51,52,77.55,29.27,2020-08-23
10403,OL26,6811-8025-6783-9507,sup25,12,49.63,13.94,2020-10-04
10404,NP21,0914-1411-4440-0336,sup36,14,22.94,10.7,2020-09-27
10405,OS63,5707-8234-6132-3015,sup81,12,69.82,18.44,2020-09-30
10406,ID86,2222-5443-5123-8246,sup59,71,39.28,17.24,2020-09-21
10407,BN15,1441-9095-4763-1029,sup60,16,44.04,19.95,2020-08-28
10408,GC42,8024-5803-4007-0996,sup78,92,92.25,24.08,2020-10-08
10409,HR83,4203-9514-0028-8497,sup41,49,32.17,23.55,2020-08-27
10410,EV18,1511-4795-6196-3151,sup60,1,72.26,13.57,2020-08-19
10411,XZ17,1999-1731-0988-8558,sup46,70,71.35,27.22,2020-10-10
10412,VZ87,9636-9103-5768-8429,sup30,19,23.68,13.9,2020-09-26
10413,WR39,0281-4815-3898-6637,sup60,35,34.39,20.83,2020-08-24
10414,VE53,3660-0329-2372-8187,sup96,13,91.27,13.91,2020-08-28
10415,HL70,1846-1526-2184-6833,sup34,95,24.72,10.58,2020-09-11
10416,NA71,8757-9325-1380-5404,sup86,2,98.59,20.35,2020-09-07
10417,PW84,1202-8203-5187-7181,sup76,21,79.71,21.84,2020-08-28
10418,XW41,7255-1070-7929-7493,sup02,83,51.04,20.01,2020-10-05
10419,HE69,4508-0056-8258-8843,sup61,23,60.86,23.92,2020-09-27
10420,YP20,9997-5789-3366-2819,sup52,59,78.06,20.61,2020-08-28
10421,PW88,3949-6401-4024-4298,sup43,40,55.21,27.34,2020-09-19
10422,XY00,0589-7926-7869-7701,sup01,10,27.08,18.89,2020-10-05
10423,BC66,8450-4964-8800-6674,sup04,44,76.73,27.16,2020-08-29
10424,OA27,0491-9275-6116-2305,sup91,46,48.17,20.98,2020-09-12
10425,TG10,8636-4007-2308-0660,sup05,3,50.92,14.7,2020-09-16
10426,PK02,2976-1220-6824-4072,sup45,37,56.91,17.86,2020-09-20
10427,DY71,2709-8978-7862-9188,sup74,95,83.01,29.72,2020-09-20
10428,IF49,3340-2711-4046-3991,sup39,81,86.15,25.31,2020-09-14
10429,QH89,1944-2980-0112-5169,sup28,3,57.67,11.03,2020-09-14
10430,FX43,8932-4116-6684-1888,sup96,100,61.38,15.29,2020-10-02
10431,GI18,7012-9493-8904-8040,sup56,92,93.29,20.93,2020-09-04
10432,TK90,4415-9706-9626-3440,sup91,50,86.27,15.67,2020-09-19
10433,FF14,4367-3662-4429-7788,sup43,73,31.11,21.3,2020-09-01
10434,OF00,3212-3503-2010-1612,sup89,57,31.67,23.07,2020-10-12
10435,KR22,6315-1073-3062-8245,sup80,71,24.65,20.89,2020-09-21
10436,WU11,2566-8967-4548-1978,sup45,36,47.14,11.19,2020-09-16
10437,VF25,5209-6638-8328-4048,sup80,44,52.58,18.1,2020-10-04
10438,TN71,3291-3740-9039-6235,sup58,6,67.83,18.24,2020-08-22
10439,BD74,8829-2702-9446-7646,sup86,100,78.98,12.22,2020-09-06
10440,FP80,5460-1415-3922-9253,sup49,44,74.67,28.72,2020-08-18
10441,IG98,0824-6822-6370-0532,sup70,16,55.73,12.01,2020-09-18
10442,LX26,2237-2585-4692-1539,sup21,40,96.5,23.01,2020-09-05
10443,ZE35,5804-8462-8462-2448,sup07,53,29.12,18.63,2020-10-10
10444,WP69,2279-4006-6165-1536,sup67,70,90.19,25.72,2020-09-13
10445,NU21,4069-7062-9944-1979,sup70,64,88.31,19.6,2020-09-30
10446,OW07,2718-5235-5099-1469,sup98,58,79.01,29.12,2020-10-08
10447,MN01,3235-4458-8596-4621,sup42,76,95.56,24.7,2020-08-17
10448,UG01,3841-9026-1049-1082,sup58,26,50.59,22.53,2020-09-06
10449,PI31,5793-4651-3626-8727,sup01,64,28.19,22.36,2020-09-12
10450,KO22,1894-8154-9775-7778,sup78,5,20.3,15.49,2020-09-22
10451,FC16,6631-9416-7098-4232,sup61,74,99.21,18.17,2020-10-06
10452,NH10,2892-6812-4952-1404,sup77,26,53.78,11.05,2020-10-04
10453,DG18,2338-1816-7888-1288,sup37,95,66.9,24.67,2020-09-25
10454,UA30,7565-9969-3352-1384,sup21,98,37.79,16.56,2020-08-14
10455,FZ76,4222-5765-8449-7591,sup07,83,90.93,12.56,2020-09-05
10456,VO57,5650-6176-2620-1321,sup16,75,51.84,24.19,2020-08-19
10457,CB52,9316-2974-7382-0402,sup40,33,48.8,29.3,2020-09-05
10458,LB14,2768-3853-0976-1221,sup63,32,53.6,29.93,2020-10-02
10459,DJ53,5680-1843-8762-4791,sup45,58,97.77,25.67,2020-09-27
10460,GB90,6340-9904-9822-4271,sup83,51,73.64,15.68,2020-09-11
10461,EO68,5473-1094-3109-3088,sup26,48,52.03,25.86,2020-09-19
10462,EW13,3028-0340-0203-1732,sup40,75,64.17,18.12,2020-09-29
10463,NH52,9654-1257-6015-9415,sup00,76,35.77,14.02,2020-09-09
10464,AM09,1996-3309-1719-4324,sup75,30,90.69,28.89,2020-10-12
10465,HL58,2239-7232-6198-2080,sup89,5,59.75,14.29,2020-09-20
10466,ZA66,9310-8103-7780-7265,sup32,66,48.64,12.73,2020-10-06
10467,JF35,8166-9442-6975-5272,sup62,76,61.58,18.12,2020-10-10
10468,UI77,1450-8230-8634-9458,sup32,77,35.95,21.47,2020-09-05
10469,GK98,2788-5457-4245-8837,sup31,31,58.28,14.25,2020-08-31
10470,UB80,6238-2387-9674-0959,sup31,85,69.27,23.75,2020-09-05
10471,LT90,7237-1012-9293-0072,sup88,23,91.83,24.74,2020-09-16
10472,UZ59,4002-0783-3961-1809,sup76,13,81.09,15.11,2020-08-27
10473,AK20,4159-7694-2883-4825,sup89,16,86.17,28.26,2020-09-01
10474,NW27,3966-0644-8091-0666,sup33,20,52.47,29.14,2020-09-06
10475,HX76,2794-5350-3511-6342,sup54,17,76.83,17.04,2020-09-05
10476,KK84,0393-0637-3674-7815,sup32,75,74.68,17.67,2020-09-14
10477,QY70,3213-2714-1628-4286,sup77,6,81.76,10.78,2020-09-27
10478,AC42,4746-0376-3301-3243,sup81,73,94.96,11.52,2020-09-03
10479,VY95,8621-9493-8841-1660,sup63,24,79.85,26.47,2020-09-27
10480,OO66,5106-3914-5775-3818,sup60,91,27.12,21.93,2020-08-15
10481,OK54,8714-6715-5247-0435,sup50,35,33.87,18.52,2020-09-29
10482,NR94,4158-3802-2297-9773,sup82,32,69.29,15.09,2020-09-19
10483,ON33,2983-1253-2873-9360,sup03,7,46.6,15.73,2020-08-26
10484,TD21,2876-5948-4975-7688,sup93,53,92.23,11.68,2020-09-03
10485,MM44,6095-1456-0470-8306,sup04,60,45.63,16.38,2020-09-11
10486,UJ00,6621-5145-1517-9939,sup40,68,72.28,13.2,2020-08-16
10487,NE21,7634-4223-1817-0614,sup42,94,22.54,21.14,2020-09-12
10488,UU13,8416-3438-8313-0367,sup37,17,42.56,19.96,2020-08-20
10489,XI41,1862-8592-4128-6329,sup62,91,93.66,10.38,2020-08-30
10490,NH10,0565-8264-2856-0735,sup05,61,38.66,23.55,2020-09-23
10491,OZ26,9388-5034-8589-1043,sup43,80,74.54,20.05,2020-09-18
10492,XM10,4551-7704-3648-8856,sup93,96,61.56,11.53,2020-09-04
10493,XA00,2893-3680-5335-1500,sup94,34,52.22,21.79,2020-09-23
10494,IA56,8858-8279-2249-2613,sup04,41,96.9,11.0,2020-09-16
10495,YV08,8471-8433-9900-6808,sup51,95,55.11,27.8,2020-08-14
10496,YU43,8945-8760-9520-6580,sup40,9,93.07,26.15,2020-09-16
10497,HD74,6828-6213-0483-2709,sup60,93,52.19,20.79,2020-09-11
10498,UM41,6783-2806-0542-3692,sup77,47,82.63,11.77,2020-10-03
10499,SN08,5045-1379-1426-8773,sup66,66,58.06,19.72,2020-09-07
10500,BN06,3859-8907-8180-5859,sup20,95,80.81,14.53,2020-09-08
10501,CZ92,9317-7143-3205-7147,sup59,53,97.37,29.0,2020-08-16
10502,UQ96,4839-3671-9092-3986,sup57,98,57.65,27.9,2020-08-28
10503,TH58,7453-3043-0215-2742,sup34,63,87.71,10.8,2020-09-24
10504,RF70,8887-7306-5175-4423,sup10,34,46.18,29.76,2020-09-07
10505,VE28,4533-9536-9470-7433,sup07,61,98.98,20.77,2020-09-03
10506,GS89,7780-7275-5403-8146,sup30,47,94.32,18.71,2020-10-13
10507,KQ71,3130-9065-9872-5443,sup97,85,30.1,25.74,2020-10-07
10508,NC58,3175-5914-2842-0322,sup50,43,84.54,26.98,2020-09-02
10509,FT43,3996-9406-8463-9419,sup64,40,68.84,26.41,2020-09-27
10510,XC42,3746-4992-9826-5092,sup54,83,45.67,21.0,2020-08-18
10511,AY40,8059-9091-3818-2046,sup02,75,84.44,25.31,2020-09-14
10512,UL63,7082-4482-8766-5555,sup82,15,38.73,19.93,2020-09-04
10513,AN39,0439-1116-8547-4935,sup29,75,79.23,17.73,2020-08-16
10514,AR29,0939-7517-5099-0054,sup00,96,94.7,19.67,2020-09-10
10515,IF54,8887-6591-2565-6184,sup33,45,78.38,29.24,2020-09-03
10516,ZQ15,1202-0309-2364-6153,sup32,23,62.2,10.44,2020-09-24
10517,AB58,5136-9646-6358-2140,sup61,50,53.85,29.52,2020-08-17
10518,NT42,2579-6057-2558-6724,sup56,54,98.84,13.84,2020-08-17
10519,KI55,7591-8694-3238-2436,sup58,55,25.4,18.06,2020-09-16
10520,AH25,9978-9724-1762-7861,sup94,88,96.33,10.85,2020-08-30
10521,BV37,4708-0269-2366-9139,sup68,25,23.97,12.63,2020-08-25
10522,HE02,9355-5879-2762-4830,sup16,58,59.02,14.63,2020-08-19
10523,UO13,5133-1337-7219-1304,sup93,69,33.69,14.2,2020-09-06
10524,HV98,3138-9449-8155-3103,sup06,6,39.69,19.87,2020-10-07
10525,JT22,9795-5344-5842-4081,sup66,35,52.49,20.83,2020-10-13
10526,QF10,2881-2134-6392-4391,sup80,44,44.38,19.8,2020-08-23
10527,AS89,6573-0564-9364-9807,sup06,94,26.39,20.97,2020-09-12
10528,RR47,9019-4249-5292-2948,sup91,13,52.96,29.92,2020-09-17
10529,GT85,0569-9621-7933-9151,sup62,96,37.18,14.34,2020-10-01
10530,KK58,2900-5845-1202-7181,sup55,7,87.41,16.16,2020-09-29
10531,ND63,3172-8166-7777-5488,sup01,38,64.78,10.45,2020-10-05
10532,MC30,4355-2651-9114-2351,sup95,50,95.19,19.16,2020-09-16
10533,TT44,1039-5650-5674-3931,sup53,61,55.64,27.65,2020-09-27
10534,YJ11,8976-1255-0674-8622,sup17,88,26.08,21.05,2020-09-22
10535,FP38,5072-9256-4722-5172,sup43,25,66.44,22.24,2020-09-08
10536,KQ02,7962-4499-2985-4546,sup88,59,57.64,21.34,2020-08-31
10537,EN56,2516-6819-1241-4651,sup00,30,83.13,15.77,2020-09-02
10538,PO74,3724-8834-0221-9334,sup12,80,20.68,28.83,2020-09-24
10539,JR07,1826-2083-9569-4232,sup66,47,76.43,20.31,2020-09-17
10540,YL35,8528-3658-5295-7957,sup96,55,73.81,18.04,2020-09-24
10541,QN72,1555-0596-2202-6155,sup81,59,82.76,25.98,2020-09-24
10542,DV63,6790-5174-2771-6668,sup22,36,94.75,25.06,2020-09-28
10543,UC14,9250-5705-6381-5893,sup62,22,61.94,22.65,2020-10-01
10544,JR80,1366-5371-5962-6637,sup03,58,72.58,19.46,2020-10-06
10545,FZ54,3482-0269-8131-7558,sup74,68,57.12,11.22,2020-08-29
10546,GF78,8448-7939-3729-5249,sup57,96,94.65,22.97,2020-08-18
10547,JT89,9203-0686-7805-2052,sup01,98,60.15,22.9,2020-08-30
10548,BJ20,1299-2362-4094-9352,sup77,63,45.15,29.45,2020-08-15
10549,TH08,4666-6891-6952-6552,sup51,21,51.56,13.81,2020-10-02
10550,OG57,9086-6037-6630-2547,sup46,15,93.85,11.49,2020-10-04
10551,OV05,2065-6935-0691-7440,sup77,62,97.82,13.9,2020-09-19
10552,JI69,2141-3365-7794-4620,sup75,19,44.22,20.65,2020-10-03
10553,UF00,9225-6418-5267-8038,sup25,73,78.69,28.47,2020-09-13
10554,YO58,0799-3135-2218-9487,sup57,100,76.72,17.91,2020-09-12
10555,KE51,5444-8042-1231-7165,sup94,5,97.01,19.58,2020-09-26
10556,QG27,7926-2503-2846-1390,sup18,75,44.73,15.23,2020-08-23
10557,CW22,8972-1177-5992-8970,sup43,99,39.85,21.11,2020-08-19
10558,WX41,4477-8350-2841-3469,sup91,96,67.69,24.85,2020-10-07
10559,RS31,1238-0676-2043-4546,sup34,5,22.37,25.24,2020-10-02
10560,AJ06,6028-7688-4183-8580,sup45,45,42.27,18.58,2020-09-06
10561,IJ46,3431-9941-6418-1012,sup71,17,51.02,23.16,2020-10-02
10562,EZ10,9510-4354-5032-8452,sup51,70,92.02,10.6,2020-08-22
10563,LJ17,9782-0569-1145-8427,sup51,45,84.53,28.55,2020-10-11
10564,KL68,8989-1179-4805-0524,sup60,38,70.21,26.96,2020-10-04
10565,SL50,4502-5409-1350-4169,sup97,15,41.54,10.54,2020-09-04
10566,EJ54,9605-7219-6586-3375,sup86,67,56.46,10.58,2020-09-16
10567,RI48,5987-1750-8956-0665,sup76,68,37.98,20.95,2020-09-02
10568,HZ39,3031-2218-2570-8666,sup07,61,33.16,15.28,2020-08-30
10569,RE25,8829-3994-1319-6824,sup88,13,53.25,13.35,2020-09-26
10570,RI33,5361-7298-1211-7123,sup21,98,51.73,20.08,2020-10-13
10571,LZ85,5683-2242-8876-1160,sup13,46,81.26,23.61,2020-10-04
10572,VL69,9680-8630-2495-8842,sup50,60,74.3,26.15,2020-10-08
10573,JI16,9112-6301-1582-9590,sup87,92,56.58,22.09,2020-08-31
10574,PG94,7555-2510-7637-6491,sup14,25,48.21,29.08,2020-08-17
10575,OQ66,4910-1216-8432-3999,sup79,45,59.39,11.34,2020-09-30
10576,MW05,4712-8058-4842-4919,sup69,48,86.85,19.86,2020-09-24
10577,WQ11,0103-4668-8645-6605,sup25,7,33.66,19.7,2020-09-01
10578,XS54,9326-2877-2542-1492,sup57,47,28.73,27.45,2020-08-27
10579,XW58,9445-5786-2620-4963,sup56,77,22.89,16.0,2020-08-28
10580,LP57,9334-6337-5935-3782,sup55,11,77.44,15.7,2020-08-15
10581,CE02,6049-8690-2673-6739,sup15,92,39.44,10.61,2020-09-11
10582,TR77,3605-1369-0467-3825,sup30,43,87.22,13.12,2020-08-24
10583,OZ59,2888-5385-5509-7081,sup92,15,94.53,25.87,2020-10-01
10584,KI55,1565-5372-8048-5661,sup58,59,45.67,18.85,2020-09-06
10585,US43,2136-2458-6315-7141,sup19,75,80.63,14.68,2020-09-23
10586,JD26,1805-5260-1477-4299,sup90,21,23.96,18.61,2020-10-11
10587,AL03,7038-7844-2569-4819,sup65,5,51.19,25.51,2020-10-03
10588,JH44,9580-4071-0154-9957,sup44,74,69.58,12.27,2020-10-08
10589,YW45,0167-5854-5298-3056,sup18,86,51.77,24.71,2020-09-16
10590,IF26,3645-6086-6991-1526,sup30,55,63.36,21.99,2020-10-02
10591,DR65,5566-0522-5712-1459,sup40,26,57.16,23.21,2020-10-09
10592,NM78,7846-2903-5443-5358,sup08,62,31.43,10.62,2020-09-23
10593,QD42,8314-0565-6420-3773,sup33,31,34.44,12.43,2020-10-02
10594,DI24,8570-6499-6684-8841,sup55,59,72.36,25.73,2020-09-25
10595,CS89,9056-3390-1045-9622,sup79,45,71.72,29.9,2020-08-29
10596,OY06,9239-6954-3382-2310,sup94,96,47.32,20.92,2020-08-31
10597,YW39,2382-8643-2157-7527,sup78,100,76.22,13.41,2020-10-09
10598,EP75,2476-9801-1728-7814,sup14,35,96.28,21.59,2020-09-10
10599,NA26,8995-4255-1726-6980,sup78,22,90.55,16.69,2020-08-16
10600,BD54,3601-2614-9906-6683,sup42,81,34.88,19.5,2020-09-02
10601,KU09,3878-4876-5203-2216,sup49,95,84.19,28.55,2020-08-14
10602,WW37,6293-8776-1160-5904,sup49,9,87.19,16.04,2020-09-03
10603,AH41,9193-9530-7826-0897,sup21,50,58.41,12.28,2020-10-02
10604,MF84,2965-2058-1406-3358,sup80,22,53.98,23.76,2020-09-25
10605,HX89,5112-5688-3724-5103,sup71,15,87.03,19.29,2020-10-09
10606,OU48,8659-9888-1840-5936,sup90,63,64.54,23.05,2020-10-11
10607,JN29,3988-2834-4037-3768,sup88,17,80.71,17.78,2020-09-17
10608,LP52,0295-4599-0794-2863,sup01,38,47.08,12.85,2020-09-04
10609,TK73,7712-4879-0965-6740,sup04,67,99.29,20.47,2020-09-03
10610,BU34,1661-7152-6952-1228,sup37,18,67.34,12.24,2020-09-21
10611,WS25,9898-7138-0134-5836,sup29,44,46.64,11.03,2020-08-27
10612,TP91,8490-2705-4026-1038,sup70,59,64.17,23.86,2020-09-30
10613,VS93,5421-3111-5100-2187,sup74,23,62.02,27.01,2020-10-13
10614,RJ01,7262-0173-9202-6673,sup70,52,63.89,15.15,2020-08-22
10615,RF50,5750-2044-1540-9959,sup33,58,77.12,26.24,2020-08-21
10616,QS56,2487-9044-1312-8685,sup08,24,72.51,24.19,2020-09-18
10617,NV82,6988-6727-3612-1224,sup44,79,58.63,23.59,2020-09-02
10618,WF64,9881-5226-7610-2100,sup31,11,33.52,28.34,2020-08-24
10619,BN01,9196-3955-5632-1366,sup82,71,65.95,29.78,2020-10-07
10620,IA29,9548-9589-1266-4246,sup58,53,91.7,18.04,2020-10-12
10621,LP90,2071-1376-0566-8723,sup36,65,90.34,13.37,2020-08-21
10622,GI11,8791-3941-6690-2187,sup69,64,43.35,16.72,2020-08-18
10623,LW77,8798-7303-6977-7713,sup13,4,20.66,12.96,2020-09-20
10624,NV11,7838-0516-4499-5115,sup06,78,80.56,17.91,2020-08-15
10625,XN01,6121-8447-9363-3212,sup82,97,62.95,21.59,2020-09-15
10626,WW70,3281-9677-7209-1418,sup98,65,85.44,13.11,2020-09-13
10627,HJ84,7753-4943-5683-3623,sup82,19,82.74,11.79,2020-09-18
10628,ON86,8706-6564-0906-5526,sup09,99,88.56,16.77,2020-10-09
10629,KC84,5605-5765-7561-1540,sup93,33,54.45,24.01,2020-09-11
10630,HM26,0397-5677-3552-2522,sup43,29,53.67,21.19,2020-09-08
10631,DK53,8479-9694-7478-1042,sup37,46,64.95,18.14,2020-08-27
10632,NN07,3017-0593-9672-2385,sup69,71,64.05,15.13,2020-08-14
10633,HQ75,2439-9015-3008-6101,sup64,7,83.66,25.75,2020-08-20
10634,DR51,6838-4458-4789-1871,sup70,20,75.36,12.86,2020-09-20
10635,WA09,4707-2573-1584-3257,sup87,81,95.88,29.23,2020-09-13
10636,OI98,9670-1350-3053-2871,sup36,78,31.86,22.52,2020-09-21
10637,JV69,1535-9701-4627-5817,sup41,79,24.39,24.8,2020-10-13
10638,HS08,9933-9303-5753-0452,sup01,83,70.65,23.88,2020-09-17
10639,JV56,8900-5635-6457-4430,sup33,39,32.69,11.05,2020-09-26
10640,YO81,1997-9682-0992-5367,sup13,51,25.5,29.26,2020-08-30
10641,EH68,8505-7601-0579-3930,sup76,83,41.12,18.18,2020-08-16
10642,LQ00,8919-7785-2517-8172,sup83,60,88.48,22.86,2020-08-30
10643,XC66,0035-1685-7431-4668,sup29,9,78.16,26.23,2020-08-31
10644,PT12,8327-4075-4924-4580,sup49,68,85.81,23.88,2020-10-11
10645,SM24,1047-8158-5700-4118,sup79,12,87.22,22.19,2020-10-10
10646,CO27,6347-8358-0371-4822,sup47,90,68.47,18.86,2020-09-06
10647,CT55,6847-2791-4764-7766,sup69,37,58.22,23.72,2020-10-10
10648,ZB48,0521-2389-9565-5431,sup16,47,26.51,12.04,2020-09-24
10649,YD66,6491-3437-7049-9248,sup22,23,86.53,20.56,2020-09-16
10650,VK53,0879-6174-7835-7023,sup40,45,79.53,26.01,2020-08-25
10651,RY30,8398-0971-3689-9827,sup80,96,24.03,27.28,2020-09-13
10652,DX91,5704-2192-1464-5734,sup59,34,22.51,20.65,2020-08-25
10653,QU31,9012-6466-4221-3259,sup87,34,30.61,13.05,2020-10-13
10654,EQ09,8318-0017-0018-4667,sup48,23,48.26,29.48,2020-10-13
10655,TZ28,1167-8074-5342-1735,sup05,8,42.12,21.48,2020-09-19
10656,VE74,7181-4267-6107-5717,sup85,34,73.17,21.84,2020-09-03
10657,DH28,9796-1919-4853-0726,sup93,23,31.93,16.79,2020-08-27
10658,UZ26,5246-9759-4309-0017,sup98,41,34.57,29.35,2020-10-12
10659,OW21,5060-3644-2718-9978,sup34,30,39.05,13.81,2020-09-12
10660,VB77,2818-6851-2331-7131,sup14,96,70.8,18.13,2020-10-11
10661,WD49,4962-1968-1461-2428,sup97,73,47.29,26.85,2020-09-13
10662,IA90,7926-7898-2848-0200,sup95,23,31.61,18.87,2020-08-30
10663,DU16,4518-2217-5911-5516,sup00,51,66.75,15.79,2020-09-23
10664,MX37,7460-1530-1583-6553,sup96,40,34.9,20.96,2020-08-25
10665,CD99,2171-2061-0617-1752,sup31,49,26.18,26.03,2020-08-14
10666,QB26,7741-3955-4883-1528,sup25,85,33.13,15.22,2020-08-16
10667,BL90,5723-5766-0960-6974,sup10,26,59.84,24.55,2020-09-28
10668,EV73,8392-8790-8501-9863,sup40,13,70.4,11.16,2020-10-11
10669,MH23,9787-0478-6976-7913,sup23,62,86.11,28.57,2020-08-17
10670,QK91,5857-5700-0543-2848,sup32,14,55.6,12.56,2020-09-23
10671,HH09,1892-9392-2802-9530,sup87,63,57.22,19.63,2020-08-14
10672,ZI33,2803-2169-1998-4591,sup08,23,75.91,18.46,2020-10-07
10673,II39,1656-7745-4057-8461,sup27,91,48.26,17.94,2020-09-16
10674,YA67,8666-7406-3558-1910,sup73,4,51.86,11.69,2020-09-22
10675,SI34,0900-7717-4384-5685,sup56,69,80.78,23.1,2020-10-05
10676,LD03,8754-9986-2834-9764,sup80,92,91.79,13.76,2020-09-19
10677,DS49,5706-2136-0386-6571,sup82,12,59.49,16.86,2020-10-11
10678,EH45,1811-1337-1378-6660,sup33,2,32.72,29.91,2020-08-30
10679,TR65,4606-9301-8433-3908,sup06,89,29.51,13.49,2020-09-22
10680,XS20,1014-4741-9265-0427,sup98,11,53.61,27.42,2020-10-06
10681,NR61,3501-7856-3933-3237,sup60,89,95.05,23.72,2020-09-24
10682,CX44,1575-1667-7887-9039,sup62,18,57.66,10.41,2020-08-17
10683,SH09,1830-0264-8541-6774,sup15,64,46.47,29.58,2020-10-13
10684,AJ49,4787-6185-7829-2008,sup57,77,64.76,19.92,2020-09-26
10685,FU36,4371-1983-1886-1321,sup40,95,47.51,20.15,2020-08-18
10686,FZ56,0405-7756-2839-4578,sup17,21,31.87,23.53,2020-09-15
10687,VU32,4107-2907-1119-8916,sup23,41,63.96,12.89,2020-09-11
10688,CG59,0136-8629-2355-7841,sup32,66,80.42,12.16,2020-09-24
10689,BV13,6000-6565-7104-8670,sup20,52,49.33,16.66,2020-09-09
10690,TP79,5391-8329-7446-3272,sup45,44,62.03,17.06,2020-09-26
10691,XB21,1117-7194-1621-5158,sup37,5,70.23,29.49,2020-09-26
10692,JL92,5612-6094-4887-8291,sup88,28,75.19,13.39,2020-10-10
10693,YP68,9872-6454-8624-7258,sup30,24,39.14,28.68,2020-10-05
